24-02-18/04-02-09.851,12.431,12.433,14.2,8.8,30.21,30.22,26.329,2.007
24-02-18/04-02-12.523,12.427,12.429,1.1,3.6,30.21,30.22,35.653,2.007
24-02-18/04-02-15.840,12.422,12.424,5.4,40.1,30.21,30.22,46.523,2.181
24-02-18/04-02-18.486,12.426,12.428,6.1,11.3,30.22,30.23,32.374,26.155
24-02-18/04-02-21.498,12.424,12.425,193.6,33.4,30.22,30.23,39.223,26.155
24-02-18/04-02-24.843,12.424,12.427,184.2,31.9,30.22,30.23,45.228,25.868
24-02-18/04-02-27.690,12.429,12.430,17.9,112.0,30.22,30.23,54.084,16.489
24-02-18/04-02-30.621,12.432,12.433,16.8,4.0,30.24,30.25,7.142,53.042
24-02-18/04-02-33.404,12.434,12.437,7.8,224.1,30.24,30.25,7.943,30.425
24-02-18/04-02-36.632,12.435,12.436,2.7,3.2,30.23,30.24,34.581,31.593
24-02-18/04-02-39.636,12.461,12.462,13.0,16.2,30.23,30.24,45.778,13.283
24-02-18/04-02-42.880,12.469,12.472,1.5,1.6,30.23,30.24,51.608,13.283
24-02-18/04-02-45.700,12.473,12.474,4.9,47.6,30.23,30.24,51.608,23.502
24-02-18/04-02-48.811,12.467,12.468,4.0,24.0,30.23,30.24,57.856,1.059
24-02-18/04-02-51.497,12.466,12.467,55.6,484.2,30.23,30.24,62.658,5.643
24-02-18/04-02-54.873,12.488,12.490,3.4,5.1,30.23,30.24,62.658,5.643
24-02-18/04-02-57.718,12.483,12.484,0.9,40.2,30.23,30.24,62.092,5.643
24-02-18/04-03-00.463,12.478,12.480,5.7,7.1,30.23,30.24,62.422,5.643
24-02-18/04-03-03.847,12.476,12.477,69.7,56.4,30.24,30.25,78.199,40.134
24-02-18/04-03-06.815,12.473,12.475,14.6,74.4,30.23,30.24,33.333,56.536
24-02-18/04-03-09.387,12.492,12.494,11.0,7.2,30.23,30.24,88.844,19.507
24-02-18/04-03-12.724,12.493,12.496,16.4,1.3,30.23,30.24,77.683,16.200
24-02-18/04-03-15.496,12.489,12.490,19.4,46.0,30.23,30.24,51.419,39.092
24-02-18/04-03-18.658,12.480,12.483,18.1,16.8,30.23,30.24,51.419,7.663
24-02-18/04-03-21.674,12.484,12.485,4.0,37.0,30.23,30.24,56.380,7.002
24-02-18/04-03-24.801,12.468,12.473,10.6,10.2,30.23,30.24,57.640,3.950
24-02-18/04-03-27.465,12.470,12.473,29.3,28.7,30.23,30.24,57.966,3.950
24-02-18/04-03-30.645,12.438,12.441,23.0,11.5,30.23,30.24,57.966,3.950
24-02-18/04-03-33.829,12.436,12.439,0.8,30.2,30.23,30.24,57.966,8.003
24-02-18/04-03-36.636,12.424,12.427,0.8,21.2,30.23,30.24,59.413,23.885
24-02-18/04-03-39.775,12.426,12.429,28.4,86.2,30.23,30.24,57.792,22.723
24-02-18/04-03-42.692,12.424,12.425,15.7,21.2,30.23,30.24,57.539,22.723
24-02-18/04-03-45.510,12.423,12.428,4.7,12.5,30.23,30.24,57.539,29.979
24-02-18/04-03-48.245,12.421,12.424,67.6,158.2,30.23,30.24,52.578,34.940
24-02-18/04-03-51.420,12.423,12.424,574.8,104.1,30.23,30.24,52.615,37.920
24-02-18/04-03-54.662,12.428,12.432,95.8,52.8,30.23,30.24,52.615,37.920
24-02-18/04-03-57.909,12.444,12.447,27.7,0.7,30.23,30.24,52.750,37.920
24-02-18/04-04-00.520,12.435,12.437,7.6,9.7,30.23,30.24,52.750,37.920
24-02-18/04-04-03.476,12.448,12.450,12.8,133.2,30.23,30.24,54.247,37.920
24-02-18/04-04-06.813,12.446,12.448,14.9,17.2,30.23,30.24,54.247,37.920
24-02-18/04-04-09.766,12.441,12.442,24.0,49.6,30.24,30.25,36.165,51.277
24-02-18/04-04-12.751,12.441,12.442,24.0,92.2,30.24,30.25,32.463,50.208
24-02-18/04-04-15.774,12.443,12.453,3.4,1.1,30.23,30.24,16.502,12.838
24-02-18/04-04-18.487,12.432,12.434,3.6,5.9,30.23,30.24,16.106,4.096
24-02-18/04-04-21.784,12.426,12.427,9.0,8.8,30.23,30.24,25.404,2.741
24-02-18/04-04-24.890,12.416,12.419,1.2,4.8,30.23,30.24,25.924,2.741
24-02-18/04-04-27.950,12.414,12.417,12.8,23.7,30.23,30.24,36.612,2.410
24-02-18/04-04-30.749,12.417,12.419,5.4,34.8,30.23,30.24,37.300,14.631
24-02-18/04-04-33.438,12.419,12.422,10.5,25.7,30.23,30.24,44.249,14.147
24-02-18/04-04-36.666,12.426,12.429,55.7,10.1,30.23,30.24,44.751,21.758
24-02-18/04-04-39.621,12.432,12.433,35.6,5.8,30.23,30.24,44.884,10.033
24-02-18/04-04-42.619,12.431,12.434,1.4,16.0,30.24,30.25,25.423,33.901
24-02-18/04-04-45.225,12.431,12.434,8.7,1.5,30.24,30.25,40.447,40.437
24-02-18/04-04-48.603,12.430,12.433,19.1,9.1,30.24,30.25,39.854,44.219
24-02-18/04-04-51.469,12.442,12.443,8.9,49.8,30.24,30.25,40.848,50.662
24-02-18/04-04-54.613,12.434,12.437,10.5,22.6,30.24,30.25,35.889,50.662
24-02-18/04-04-57.641,12.441,12.445,1.5,4.9,30.24,30.25,36.212,55.621
24-02-18/04-05-00.669,12.436,12.441,14.2,4.2,30.24,30.25,38.387,55.621
24-02-18/04-05-03.538,12.456,12.457,8.9,1.8,30.24,30.25,38.956,57.489
24-02-18/04-05-06.838,12.464,12.466,17.5,19.0,30.23,30.24,8.914,37.961
24-02-18/04-05-09.631,12.463,12.464,16.3,0.3,30.23,30.24,18.992,38.602
24-02-18/04-05-12.952,12.457,12.458,20.4,34.2,30.23,30.24,21.821,34.697
24-02-18/04-05-15.791,12.448,12.449,4.0,56.2,30.23,30.24,22.589,34.621
24-02-18/04-05-18.504,12.444,12.445,25.1,1.4,30.23,30.24,26.578,34.125
24-02-18/04-05-21.958,12.461,12.463,0.8,9.1,30.23,30.24,29.779,34.125
24-02-18/04-05-24.133,12.459,12.461,8.3,1.2,30.23,30.24,30.322,34.125
24-02-18/04-05-27.487,12.461,12.462,312.2,46.9,30.23,30.24,32.163,34.125
24-02-18/04-05-30.470,12.461,12.463,291.5,416.4,30.23,30.24,32.163,34.125
24-02-18/04-05-33.772,12.458,12.459,74.1,0.1,30.23,30.24,39.699,35.749
24-02-18/04-05-36.842,12.457,12.461,50.1,97.1,30.23,30.24,39.699,43.690
24-02-18/04-05-39.636,12.459,12.460,259.5,710.3,30.23,30.24,41.145,43.690
24-02-18/04-05-42.556,12.459,12.460,127.6,775.4,30.23,30.24,41.971,38.527
24-02-18/04-05-45.464,12.451,12.452,19.3,324.9,30.23,30.24,41.971,38.527
24-02-18/04-05-48.364,12.447,12.449,1.2,18.1,30.23,30.24,52.341,32.147
24-02-18/04-05-51.515,12.450,12.451,95.0,57.6,30.24,30.25,40.363,17.095
24-02-18/04-05-54.768,12.451,12.452,4.3,136.8,30.24,30.25,45.688,17.095
24-02-18/04-05-57.780,12.444,12.445,71.1,12.5,30.24,30.25,56.098,17.095
24-02-18/04-06-00.660,12.439,12.441,22.2,3.5,30.24,30.25,59.536,17.095
24-02-18/04-06-03.544,12.441,12.442,24.0,16.9,30.24,30.25,41.649,17.095
24-02-18/04-06-06.856,12.441,12.442,10.9,11.0,30.24,30.25,41.649,16.890
24-02-18/04-06-09.913,12.436,12.439,62.9,20.3,30.24,30.25,60.681,23.336
24-02-18/04-06-12.860,12.429,12.431,64.9,7.0,30.24,30.25,59.786,21.828
24-02-18/04-06-15.607,12.427,12.429,14.2,0.7,30.24,30.25,61.841,22.002
24-02-18/04-06-18.464,12.424,12.425,28.9,6.6,30.25,30.26,6.300,122.357
24-02-18/04-06-21.857,12.424,12.425,3.6,8.9,30.25,30.26,18.978,122.357
24-02-18/04-06-24.864,12.438,12.439,53.9,18.5,30.25,30.26,22.627,122.536
24-02-18/04-06-27.568,12.442,12.443,5.2,12.8,30.24,30.25,86.932,1.922
24-02-18/04-06-30.948,12.444,12.445,25.6,120.5,30.24,30.25,92.274,1.922
24-02-18/04-06-33.558,12.445,12.446,14.9,7.7,30.24,30.25,95.536,6.073
24-02-18/04-06-36.393,12.440,12.443,1.1,16.3,30.24,30.25,95.732,14.014
24-02-18/04-06-39.933,12.431,12.435,1.7,23.1,30.24,30.25,95.906,14.371
24-02-18/04-06-42.539,12.430,12.431,35.6,15.0,30.24,30.25,99.242,15.235
24-02-18/04-06-45.515,12.434,12.437,40.1,20.2,30.24,30.25,94.283,22.888
24-02-18/04-06-48.513,12.444,12.445,20.7,13.2,30.24,30.25,95.849,22.888
24-02-18/04-06-51.731,12.464,12.465,1.2,0.9,30.24,30.25,101.615,22.888
24-02-18/04-06-54.523,12.466,12.467,205.0,20.9,30.24,30.25,101.615,26.069
24-02-18/04-06-57.796,12.473,12.476,25.4,279.0,30.24,30.25,101.615,26.069
24-02-18/04-07-00.571,12.482,12.486,51.5,12.4,30.24,30.25,103.115,26.069
24-02-18/04-07-03.519,12.485,12.486,4.8,4.1,30.24,30.25,89.203,26.069
24-02-18/04-07-06.894,12.477,12.481,27.0,21.4,30.24,30.25,76.208,26.069
24-02-18/04-07-09.919,12.495,12.496,35.8,39.0,30.24,30.25,70.897,28.711
24-02-18/04-07-12.857,12.502,12.503,3.2,0.4,30.24,30.25,75.856,35.076
24-02-18/04-07-15.554,12.500,12.501,23.0,51.5,30.24,30.25,76.487,31.996
24-02-18/04-07-18.726,12.483,12.487,105.3,1.7,30.24,30.25,78.764,26.701
24-02-18/04-07-21.746,12.489,12.492,1.4,16.4,30.24,30.25,77.326,27.342
24-02-18/04-07-24.926,12.473,12.475,1.0,27.8,30.24,30.25,32.797,24.588
24-02-18/04-07-27.631,12.473,12.474,14.8,22.1,30.24,30.25,43.769,24.588
24-02-18/04-07-30.542,12.455,12.456,72.5,4.5,30.24,30.25,52.691,24.588
24-02-18/04-07-33.456,12.455,12.458,36.3,43.8,30.24,30.25,52.691,24.588
24-02-18/04-07-36.492,12.446,12.448,26.0,193.7,30.24,30.25,52.691,32.530
24-02-18/04-07-39.622,12.456,12.457,35.0,0.8,30.24,30.25,47.986,32.530
24-02-18/04-07-42.502,12.454,12.455,19.1,39.1,30.24,30.25,47.986,32.530
24-02-18/04-07-45.866,12.449,12.450,42.0,24.6,30.24,30.25,47.986,39.066
24-02-18/04-07-48.544,12.456,12.457,1069.5,478.7,30.24,30.25,47.986,35.885
24-02-18/04-07-51.611,12.456,12.457,1069.9,488.2,30.24,30.25,46.232,42.912
24-02-18/04-07-54.875,12.448,12.449,13.5,1.5,30.24,30.25,47.905,42.912
24-02-18/04-07-57.613,12.448,12.453,90.3,34.8,30.24,30.25,47.905,33.599
24-02-18/04-08-00.562,12.446,12.447,46.0,15.2,30.24,30.25,53.677,33.599
24-02-18/04-08-03.321,12.444,12.445,56.4,69.6,30.24,30.25,53.677,33.599
24-02-18/04-08-06.679,12.453,12.455,117.1,75.5,30.24,30.25,53.677,33.599
24-02-18/04-08-09.835,12.451,12.452,31.0,62.1,30.24,30.25,56.488,35.230
24-02-18/04-08-12.718,12.450,12.451,57.4,18.0,30.24,30.25,76.422,35.230
24-02-18/04-08-15.651,12.452,12.453,0.1,39.9,30.25,30.26,68.194,60.754
24-02-18/04-08-18.620,12.450,12.451,308.9,36.7,30.25,30.26,82.208,59.386
24-02-18/04-08-21.536,12.451,12.452,1.4,109.0,30.25,30.26,76.517,59.386
24-02-18/04-08-24.632,12.437,12.439,81.2,56.2,30.25,30.26,81.210,59.386
24-02-18/04-08-27.584,12.433,12.439,65.0,5.1,30.25,30.26,77.163,59.386
24-02-18/04-08-30.568,12.437,12.438,34.7,105.8,30.25,30.26,52.146,59.386
24-02-18/04-08-33.611,12.437,12.438,2.5,151.6,30.25,30.26,53.751,70.696
24-02-18/04-08-36.972,12.439,12.442,40.6,13.1,30.24,30.25,16.623,43.279
24-02-18/04-08-39.539,12.437,12.440,0.4,11.2,30.24,30.25,24.484,43.279
24-02-18/04-08-42.486,12.438,12.439,27.0,5.6,30.24,30.25,33.954,41.951
24-02-18/04-08-45.849,12.449,12.451,8.9,7.4,30.24,30.25,33.954,48.661
24-02-18/04-08-48.924,12.452,12.454,7.6,7.8,30.22,30.23,84.544,22.992
24-02-18/04-08-51.701,12.450,12.453,12.9,8.2,30.22,30.23,90.543,25.950
24-02-18/04-08-54.538,12.452,12.455,1.0,22.5,30.22,30.23,85.581,38.249
24-02-18/04-08-56.522,12.452,12.453,5.0,31.8,30.22,30.23,89.728,38.249
24-02-18/04-09-00.964,12.449,12.451,164.4,4.5,30.22,30.23,92.987,38.249
24-02-18/04-09-03.208,12.449,12.450,189.5,7.4,30.20,30.21,34.956,36.629
24-02-18/04-09-06.495,12.454,12.456,9.4,352.1,30.20,30.21,77.464,36.629
24-02-18/04-09-09.416,12.450,12.453,30.2,3.1,30.19,30.20,47.977,37.467
24-02-18/04-09-12.815,12.452,12.453,19.5,7.4,30.19,30.20,36.629,47.600
24-02-18/04-09-15.685,12.446,12.447,80.3,96.7,30.19,30.20,23.581,47.830
24-02-18/04-09-18.491,12.440,12.442,10.4,8.9,30.19,30.20,31.455,42.863
24-02-18/04-09-21.748,12.490,12.494,14.2,9.7,30.19,30.20,36.422,42.863
24-02-18/04-09-24.508,12.488,12.491,70.4,12.6,30.19,30.20,36.596,31.121
24-02-18/04-09-27.756,12.485,12.486,33.1,11.7,30.19,30.20,20.297,32.153
24-02-18/04-09-30.523,12.493,12.496,18.6,1.5,30.19,30.20,21.710,32.153
24-02-18/04-09-33.189,12.493,12.494,6.0,15.0,30.19,30.20,23.646,36.113
24-02-18/04-09-36.734,12.494,12.498,304.9,7.6,30.17,30.18,10.754,48.537
24-02-18/04-09-39.621,12.488,12.489,63.6,5.2,30.17,30.18,25.006,48.275
24-02-18/04-09-42.552,12.487,12.491,38.5,9.2,30.17,30.18,15.942,37.002
24-02-18/04-09-45.666,12.490,12.491,185.3,11.5,30.17,30.18,23.594,45.785
24-02-18/04-09-48.940,12.495,12.496,170.9,4.0,30.17,30.18,28.495,45.374
24-02-18/04-09-51.725,12.509,12.510,14.2,262.7,30.17,30.18,27.004,33.879
24-02-18/04-09-54.652,12.538,12.541,6.2,53.6,30.19,30.20,5.675,78.650
24-02-18/04-09-57.854,12.560,12.563,40.4,22.6,30.19,30.20,13.508,76.208
24-02-18/04-10-00.583,12.546,12.549,8.7,10.3,30.19,30.20,24.928,8.339
24-02-18/04-10-03.666,12.535,12.540,31.1,15.4,30.20,30.21,6.107,69.199
24-02-18/04-10-06.772,12.521,12.524,30.2,0.5,30.20,30.21,11.317,72.509
24-02-18/04-10-09.853,12.518,12.519,15.2,10.2,30.20,30.21,16.958,72.294
24-02-18/04-10-12.980,12.533,12.536,30.4,42.9,30.20,30.21,20.055,73.384
24-02-18/04-10-15.514,12.535,12.542,14.2,29.6,30.20,30.21,16.651,57.411
24-02-18/04-10-18.853,12.538,12.539,6.1,21.0,30.20,30.21,16.651,57.411
24-02-18/04-10-21.793,12.545,12.549,21.4,0.6,30.20,30.21,21.812,58.107
24-02-18/04-10-24.703,12.528,12.529,84.2,40.8,30.20,30.21,21.812,36.144
24-02-18/04-10-27.903,12.526,12.531,5.7,0.8,30.21,30.22,5.839,66.403
24-02-18/04-10-30.712,12.535,12.537,315.1,5.8,30.22,30.23,4.414,95.880
24-02-18/04-10-33.843,12.536,12.537,25.1,9.6,30.22,30.23,16.099,96.699
24-02-18/04-10-36.895,12.536,12.538,32.1,5.5,30.22,30.23,17.655,90.311
24-02-18/04-10-39.460,12.543,12.545,8.2,22.9,30.22,30.23,26.251,90.311
24-02-18/04-10-42.753,12.595,12.596,14.0,102.6,30.22,30.23,28.531,90.693
24-02-18/04-10-45.880,12.613,12.618,3.2,0.6,30.22,30.23,24.879,97.228
24-02-18/04-10-48.887,12.571,12.577,87.3,3.1,30.22,30.23,26.222,97.228
24-02-18/04-10-51.496,12.584,12.587,11.3,12.1,30.22,30.23,31.859,97.402
24-02-18/04-10-54.819,12.581,12.589,68.6,10.2,30.22,30.23,28.195,110.274
24-02-18/04-10-57.969,12.576,12.579,27.3,4.9,30.22,30.23,29.622,110.274
24-02-18/04-11-00.705,12.567,12.570,0.5,6.3,30.22,30.23,29.622,110.274
24-02-18/04-11-03.919,12.567,12.571,11.9,1.8,30.22,30.23,30.437,110.274
24-02-18/04-11-06.494,12.553,12.555,0.8,11.6,30.21,30.22,5.890,6.239
24-02-18/04-11-09.852,12.555,12.559,52.8,3.0,30.22,30.23,1.414,139.329
24-02-18/04-11-12.730,12.567,12.568,254.2,0.6,30.22,30.23,3.758,142.816
24-02-18/04-11-15.909,12.603,12.610,13.2,58.9,30.21,30.22,27.021,1.659
24-02-18/04-11-18.484,12.607,12.610,2.0,5.2,30.21,30.22,29.858,1.659
24-02-18/04-11-21.896,12.609,12.611,13.6,33.1,30.21,30.22,36.993,1.659
24-02-18/04-11-24.638,12.608,12.609,8.2,7.4,30.21,30.22,38.866,1.951
24-02-18/04-11-27.583,12.603,12.608,6.3,1.1,30.21,30.22,39.040,1.951
24-02-18/04-11-30.849,12.606,12.610,0.8,1.1,30.21,30.22,40.479,1.951
24-02-18/04-11-33.539,12.621,12.624,93.1,1.5,30.21,30.22,44.135,1.951
24-02-18/04-11-36.759,12.610,12.611,1.5,30.2,30.21,30.22,42.696,17.834
24-02-18/04-11-39.847,12.628,12.633,16.4,10.2,30.21,30.22,43.239,17.834
24-02-18/04-11-42.503,12.617,12.618,25.0,37.5,30.21,30.22,38.973,18.688
24-02-18/04-11-45.622,12.626,12.630,1.0,27.5,30.21,30.22,29.780,30.905
24-02-18/04-11-48.793,12.616,12.619,1.4,11.4,30.21,30.22,24.816,22.583
24-02-18/04-11-51.986,12.620,12.622,1.7,62.7,30.21,30.22,25.362,22.583
24-02-18/04-11-54.671,12.612,12.616,1.1,15.5,30.21,30.22,25.362,22.583
24-02-18/04-11-57.380,12.603,12.604,18.3,18.3,30.21,30.22,25.362,24.651
24-02-18/04-12-00.517,12.600,12.601,43.3,13.2,30.21,30.22,47.159,18.610
24-02-18/04-12-03.577,12.600,12.601,9.2,2.0,30.20,30.21,21.205,15.876
24-02-18/04-12-06.665,12.592,12.595,16.4,8.0,30.21,30.22,3.869,11.188
24-02-18/04-12-09.807,12.593,12.595,6.4,20.5,30.21,30.22,14.914,10.248
24-02-18/04-12-12.861,12.571,12.573,8.7,6.2,30.21,30.22,14.914,10.248
24-02-18/04-12-15.822,12.580,12.583,0.9,1.3,30.21,30.22,22.951,10.248
24-02-18/04-12-18.546,12.574,12.575,0.8,40.8,30.22,30.23,11.231,61.952
24-02-18/04-12-21.813,12.563,12.567,207.7,0.6,30.21,30.22,34.286,1.413
24-02-18/04-12-24.753,12.559,12.563,63.9,11.3,30.22,30.23,7.757,17.389
24-02-18/04-12-27.683,12.554,12.557,4.8,15.7,30.22,30.23,17.120,17.563
24-02-18/04-12-30.490,12.551,12.552,5.3,14.7,30.22,30.23,17.120,13.595
24-02-18/04-12-33.923,12.532,12.537,5.6,13.7,30.22,30.23,20.964,23.748
24-02-18/04-12-36.729,12.545,12.549,23.2,7.4,30.22,30.23,20.068,23.748
24-02-18/04-12-39.904,12.530,12.533,36.2,9.5,30.22,30.23,20.068,24.930
24-02-18/04-12-42.684,12.531,12.532,20.3,16.7,30.22,30.23,19.071,24.747
24-02-18/04-12-45.551,12.528,12.532,6.8,34.5,30.22,30.23,17.877,30.459
24-02-18/04-12-48.825,12.508,12.509,68.7,1.7,30.22,30.23,17.877,30.459
24-02-18/04-12-51.709,12.507,12.510,13.6,1.5,30.22,30.23,17.877,30.459
24-02-18/04-12-54.986,12.500,12.504,1510.1,0.4,30.22,30.23,17.877,30.459
24-02-18/04-12-57.601,12.500,12.501,716.4,56.0,30.22,30.23,17.877,30.459
24-02-18/04-13-00.744,12.500,12.502,574.3,47.2,30.22,30.23,23.047,31.462
24-02-18/04-13-03.742,12.501,12.503,7.5,32.9,30.22,30.23,23.634,31.462
24-02-18/04-13-06.904,12.501,12.504,1.2,69.4,30.22,30.23,18.672,31.462
24-02-18/04-13-09.839,12.534,12.535,29.8,1.9,30.22,30.23,18.672,31.793
24-02-18/04-13-12.492,12.518,12.519,15.3,5.0,30.22,30.23,18.672,32.638
24-02-18/04-13-15.862,12.508,12.513,14.2,2.6,30.22,30.23,17.650,32.638
24-02-18/04-13-18.563,12.508,12.509,43.8,15.6,30.22,30.23,17.650,32.638
24-02-18/04-13-21.565,12.507,12.509,4.9,11.3,30.22,30.23,18.815,32.298
24-02-18/04-13-24.652,12.504,12.507,13.0,34.3,30.22,30.23,19.729,54.808
24-02-18/04-13-27.790,12.504,12.508,15.1,15.1,30.22,30.23,19.240,49.631
24-02-18/04-13-30.814,12.503,12.505,12.5,18.2,30.22,30.23,19.240,51.500
24-02-18/04-13-33.975,12.509,12.514,14.8,12.6,30.22,30.23,19.333,52.318
24-02-18/04-13-36.542,12.504,12.505,9.0,3.9,30.22,30.23,19.883,58.391
24-02-18/04-13-39.950,12.503,12.507,38.0,30.6,30.22,30.23,24.394,58.391
24-02-18/04-13-42.934,12.500,12.502,516.9,14.9,30.21,30.22,25.023,48.514
24-02-18/04-13-45.801,12.500,12.502,429.9,2.1,30.21,30.22,27.425,61.586
24-02-18/04-13-48.917,12.500,12.503,526.4,32.5,30.21,30.22,31.495,61.586
24-02-18/04-13-51.581,12.500,12.503,178.7,37.3,30.20,30.21,28.854,15.002
24-02-18/04-13-54.749,12.500,12.501,63.2,11.7,30.20,30.21,29.756,15.002
24-02-18/04-13-57.505,12.502,12.503,18.8,5.3,30.20,30.21,33.073,8.461
24-02-18/04-14-00.617,12.505,12.507,5.2,94.1,30.20,30.21,34.282,6.758
24-02-18/04-14-03.892,12.504,12.507,1.4,11.1,30.20,30.21,36.846,6.932
24-02-18/04-14-06.620,12.501,12.504,96.7,6.4,30.21,30.22,27.987,25.827
24-02-18/04-14-09.365,12.504,12.505,25.2,7.5,30.21,30.22,35.754,25.827
24-02-18/04-14-12.521,12.537,12.539,1.2,4.4,30.21,30.22,43.951,25.496
24-02-18/04-14-15.483,12.532,12.533,2.3,14.4,30.21,30.22,46.566,25.496
24-02-18/04-14-18.714,12.520,12.522,11.5,5.9,30.21,30.22,43.060,25.496
24-02-18/04-14-21.436,12.517,12.518,32.1,10.3,30.21,30.22,37.676,30.460
24-02-18/04-14-24.978,12.521,12.522,16.5,9.7,30.21,30.22,40.273,25.496
24-02-18/04-14-27.873,12.521,12.522,2.1,22.0,30.21,30.22,40.805,25.496
24-02-18/04-14-30.369,12.520,12.521,20.5,4.1,30.21,30.22,40.805,25.496
24-02-18/04-14-33.540,12.524,12.526,16.5,0.8,30.21,30.22,40.511,25.496
24-02-18/04-14-36.980,12.534,12.537,0.6,71.1,30.21,30.22,40.710,54.284
24-02-18/04-14-39.461,12.537,12.538,23.5,6.3,30.21,30.22,40.690,54.284
24-02-18/04-14-43.007,12.535,12.536,18.5,6.8,30.21,30.22,34.217,55.437
24-02-18/04-14-45.935,12.519,12.523,270.7,15.9,30.21,30.22,33.372,61.128
24-02-18/04-14-48.616,12.520,12.521,3.9,15.1,30.21,30.22,23.122,61.128
24-02-18/04-14-51.626,12.520,12.521,169.4,35.9,30.21,30.22,23.117,61.128
24-02-18/04-14-54.551,12.520,12.521,21.9,287.6,30.21,30.22,23.117,61.128
24-02-18/04-14-57.864,12.503,12.504,45.8,29.7,30.21,30.22,23.117,60.547
24-02-18/04-15-00.952,12.490,12.492,53.5,87.3,30.21,30.22,15.000,61.375
24-02-18/04-15-03.686,12.496,12.499,7.3,1.9,30.21,30.22,15.000,61.375
24-02-18/04-15-06.889,12.499,12.500,8.2,2.0,30.21,30.22,15.000,56.603
24-02-18/04-15-09.945,12.505,12.506,69.5,6.1,30.22,30.23,12.571,29.742
